listing_id,city,neighbourhood,property_type,bedrooms,bathrooms,area_sqm,building_age_years,floor,has_generator,has_borehole,tiled,gated_security,furnished,listed_on,listing_source,monthly_rent_xaf
LS-01109,Douala,Bonaberi,villa,4,4,136.4,14,1,FALSE,TRUE,FALSE,FALSE,FALSE,2026-01-20,portal,371324
LS-06180,Yaounde,Emana,studio,3,3,126.0,18,0,FALSE,FALSE,FALSE,TRUE,FALSE,2026-07-28,informal,
LS-00990,Yaounde,Biyem-Assi,chambre moderne,2,2,77.1,10,0,FALSE,TRUE,FALSE,FALSE,FALSE,2026-06-22,agency,173269
LS-02170,Douala,New Bell,duplex,2,2,65.6,25,0,FALSE,TRUE,FALSE,FALSE,FALSE,2026-08-20,informal,52775
LS-03807,Yaounde,Bastos,apartment,0,1,14.0,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-01-04,portal,106872
LS-03135,Yaounde,Nsam,apartment,3,2,103.9,16,0,TRUE,TRUE,FALSE,FALSE,FALSE,2026-03-21,agency,357192
LS-01023,Douala,Deido,studio,3,2,94.8,21,3,TRUE,FALSE,FALSE,FALSE,FALSE,30/04/2026,informal,
LS-02598,Yaounde,Biyem-Assi,apartment,4,3,131.0,7,3,FALSE,TRUE,TRUE,FALSE,FALSE,2025-11-23,portal,567053
LS-05080,Yaounde,Omnisport,villa,2,2,65.7,13,0,FALSE,TRUE,TRUE,TRUE,FALSE,2026-03-12,agency,225196
LS-04700,Douala,Makepe,apartment,3,2,107.6,35,0,no,TRUE,FALSE,TRUE,FALSE,2026-06-02,agency,357716
LS-04895,Douala,PK14,apartment,3,2,97.8,12,0,TRUE,FALSE,FALSE,FALSE,TRUE,2025-12-27,agency,268638
LS-04864,Yaounde,Bastos,apartment,1,1,45.4,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,01/12/2025,portal,143638
LS-05711,Yaounde,Mvog-Betsi,apartment,1,1,55.4 m2,13,4,TRUE,FALSE,TRUE,FALSE,FALSE,2025-11-27,informal,65826
LS-00621,Douala,PK14,chambre moderne,1,2,45.1,13,2,FALSE,FALSE,FALSE,FALSE,FALSE,2025-08-07,portal,67471
LS-00648,Douala,New Bell,villa,2,2,59.7,14,3,FALSE,FALSE,TRUE,FALSE,FALSE,18/10/2025,agency,92688
LS-05155,Douala,Bepanda,chambre moderne,5,3,156.3,23,3,FALSE,TRUE,TRUE,TRUE,FALSE,07/07/2025,agency,713728
LS-01298,Douala,Bonanjo,apartment,4,3,449.5,22,4,TRUE,FALSE,TRUE,FALSE,FALSE,2026-01-19,informal,1759254
LS-03130,Yaounde,Mvan,apartment,3,2,87.3,6,4,TRUE,FALSE,FALSE,FALSE,TRUE,2026-06-30,agency,"207,561"
LS-05518,Yaounde,Mendong,apartment,1,2,53.8,23,1,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-24,portal,"93,939"
LS-05439,Yaounde,Etoudi,apartment,1,2,63.8,36,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-02,portal,"111,752"
LS-06002,Douala,New Bell,apartment,5,3,156.0,16,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-23,portal,751663
LS-03751,Douala,Bonanjo,apartment,0,1,16.2,23,1,TRUE,FALSE,TRUE,FALSE,TRUE,27/11/2025,agency,161050
LS-03026,Yaounde,Emana,studio,4,3,144.1 m2,18,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-07-08,informal,396460
LS-04029,Douala,Makepe,villa,4,3,136.6,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,10/07/2026,portal,1073851
LS-05005,Yaounde,Bastos,duplex,4,3,131.7,2,0,yes,TRUE,TRUE,TRUE,FALSE,2026-05-29,portal,970254
LS-01164,Douala,Bonamoussadi,apartment,3,2,106.1,5,3,no,TRUE,TRUE,TRUE,TRUE,2026-01-23,agency,718009
LS-06006,Douala,Akwa,chambre moderne,2,3,88.0,8,0,TRUE,FALSE,FALSE,FALSE,TRUE,2025-12-12,informal,
LS-01724,Douala,New Bell,villa,3,3,75.2,8,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-03-11,agency,210553
LS-04243,Yaounde,Mendong,apartment,3,3,102.3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2026-08-18,agency,281287
LS-00245,Yaounde,Nsam,villa,3,2,107.5,17,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-05-17,agency,162020
LS-04969,Yaounde,Golf,apartment,1,2,50.6,38,1,TRUE,TRUE,FALSE,FALSE,TRUE,2025-12-26,agency,85014
LS-00034,Douala,Ndokoti,chambre moderne,1,2,49.4,30,4,FALSE,TRUE,FALSE,FALSE,FALSE,2025-11-01,agency,55192
LS-01709,Yaounde,Mimboman,apartment,2,2,62.6,9,0,FALSE,TRUE,FALSE,FALSE,TRUE,2026-05-19,agency,117530
LS-04102,Douala,New Bell,chambre moderne,1,1,67.2,25,1,FALSE,FALSE,FALSE,FALSE,TRUE,2025-10-14,agency,123717
LS-05683,Douala,Logpom,apartment,2,2,75.9,12,4,FALSE,FALSE,TRUE,FALSE,FALSE,2025-07-29,agency,"139,722"
LS-00439,Douala,Makepe,studio,1,1,34.7,14,3,no,TRUE,FALSE,FALSE,FALSE,2026-02-07,agency,90055
LS-00484,Douala,Ndokoti,apartment,3,3,115.5,8,1,FALSE,TRUE,FALSE,TRUE,FALSE,2026-02-23,portal,230981
LS-00001,Yaounde,Biyem-Assi,apartment,2,3,79.7 m2,21,0,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-10,agency,107626
LS-03511,Douala,PK14,apartment,4,4,128.0,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,07/07/2026,portal,280531
LS-05108,Douala,Ndokoti,apartment,3,3,101.7,22,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-11-26,portal,170461
LS-03214,Douala,Bonamoussadi,duplex,1,2,120.5,6,1,TRUE,FALSE,FALSE,FALSE,TRUE,2025-07-04,agency,479837
LS-03630,Douala,Bonapriso,villa,2,2,78.1,15,0,TRUE,TRUE,TRUE,TRUE,TRUE,22/10/2025,agency,379216
LS-04400,Douala,Akwa,apartment,0,1,32.5,20,2,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-21,portal,78638
LS-04171,Yaounde,Nkolbisson,duplex,5,3,160.7,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-21,portal,405535
LS-01352,Yaounde,Golf,villa,3,3,108.5,28,1,TRUE,FALSE,TRUE,FALSE,TRUE,2026-02-09,portal,412428
LS-00538,Douala,Makepe,villa,1,1,44.3,11,1,TRUE,FALSE,FALSE,TRUE,FALSE,2026-03-16,informal,
LS-05415,Yaounde,Omnisport,duplex,0,1,14.0,18,1,TRUE,FALSE,FALSE,FALSE,TRUE,2025-10-28,agency,62804
LS-05780,Douala,Bepanda,apartment,3,2,93.2,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-21,agency,172728
LS-05585,Yaounde,Mvan,duplex,3,3,95.9,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,2025-11-26,agency,180400
LS-03453,Yaounde,Nsam,chambre moderne,2,2,67.1,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-02-25,agency,92993
LS-05245,Douala,Bonamoussadi,apartment,3,4,122.5,17,0,FALSE,TRUE,FALSE,FALSE,FALSE,2026-06-25,informal,304600
LS-01336,Douala,Bepanda,villa,2,3,69.3,19,1,FALSE,TRUE,TRUE,FALSE,FALSE,2025-10-30,agency,139777
LS-01327,Yaounde,Bastos,villa,1,1,48.6,14,0,no,FALSE,TRUE,TRUE,FALSE,22/07/2026,agency,124701
LS-03990,Douala,Bepanda,studio,4,3,124.0,14,3,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-11,agency,418120
LS-00203,Douala,Bonaberi,apartment,3,2,110.0,22,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-07-25,portal,262359
LS-05059,Yaounde,Etoudi,duplex,3,2,89.8,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,05/02/2026,agency,250956
LS-05474,Yaounde,Omnisport,apartment,1,1,36.8,10,1,FALSE,TRUE,TRUE,TRUE,TRUE,25/03/2026,informal,161522
LS-01935,Douala,Ndokoti,apartment,3,3,100.2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-02,agency,285535
LS-04879,Yaounde,Etoudi,chambre moderne,2,2,92.3,12,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-11-14,portal,147953
LS-05273,Yaounde,Nkolbisson,apartment,2,1,77.6,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2026-01-08,agency,59970
LS-00495,Douala,Bepanda,chambre moderne,1,1,41.9 m2,11,3,TRUE,FALSE,TRUE,FALSE,FALSE,2026-03-18,agency,73637
LS-01275,Douala,Makepe,villa,1,2,54.4,20,2,FALSE,FALSE,TRUE,FALSE,FALSE,2025-10-09,informal,
LS-00611,Yaounde,Bastos,chambre moderne,3,4,119.9,33,1,FALSE,FALSE,TRUE,TRUE,FALSE,2026-06-18,informal,672203
LS-04917,Yaounde,Etoudi,duplex,1,2,53.3,29,3,FALSE,FALSE,FALSE,TRUE,FALSE,2025-10-23,portal,107961
LS-01325,Douala,New Bell,studio,1,2,33.8,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-07-12,agency,89707
LS-02436,Douala,Ndokoti,chambre moderne,4,4,102.6,29,4,FALSE,FALSE,FALSE,TRUE,FALSE,08/09/2025,agency,298185
LS-02572,Douala,Akwa,villa,2,2,73.5,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-08-07,agency,244965
LS-06027,Yaounde,Mvog-Betsi,chambre moderne,2,1,70.2,4,4,TRUE,FALSE,FALSE,FALSE,FALSE,2025-09-22,agency,189312
LS-02259,Douala,Ndokoti,apartment,3,2,117.4,27,3,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-23,agency,223880
LS-01427,Douala,Ndokoti,chambre moderne,2,2,63.3,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-05,agency,147918
LS-02529,Yaounde,Mendong,studio,0,1,25.5 m2,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-05-24,portal,59428
LS-04746,Yaounde,Bastos,studio,4,3,131.0,14,0,TRUE,TRUE,FALSE,TRUE,TRUE,2026-07-13,agency,"1,069,811"
LS-05860,Yaounde,Mvog-Betsi,duplex,1,2,38.3,11,0,FALSE,FALSE,FALSE,TRUE,FALSE,2026-05-19,agency,100244
LS-04805,Yaounde,Biyem-Assi,chambre moderne,1,1,23.6,24,0,TRUE,FALSE,TRUE,FALSE,FALSE,05/10/2025,agency,76863
LS-00580,Yaounde,Nkolbisson,villa,0,1,21.7,13,4,FALSE,TRUE,FALSE,FALSE,FALSE,24/01/2026,agency,45977
LS-01636,Douala,Bonapriso,apartment,2,3,79.0,12,4,TRUE,TRUE,TRUE,FALSE,TRUE,2026-03-25,informal,285341
LS-04355,Yaounde,Etoudi,chambre moderne,3,2,103.9,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,2026-03-04,portal,308894
LS-01633,Douala,Bonamoussadi,apartment,2,3,52.9,9,3,FALSE,TRUE,FALSE,TRUE,TRUE,2026-05-09,portal,228957
LS-04647,Douala,Logpom,duplex,3,1,106.0,20,0,TRUE,TRUE,TRUE,FALSE,FALSE,27/09/2025,agency,216444
LS-00225,Douala,New Bell,apartment,1,1,44.6,1,0,no,FALSE,FALSE,FALSE,TRUE,2026-05-28,informal,120946
LS-01295,Douala,Logpom,chambre moderne,2,3,69.7,19,1,TRUE,TRUE,TRUE,TRUE,FALSE,2026-01-03,portal,153141
LS-00529,Yaounde,Nkolbisson,studio,4,4,133.3,14,4,TRUE,FALSE,FALSE,TRUE,FALSE,2026-02-25,agency,481078
LS-00385,Douala,PK14,apartment,2,3,64.2 m2,16,1,FALSE,TRUE,FALSE,FALSE,FALSE,2025-11-19,agency,116036
LS-03400,Douala,PK14,chambre moderne,0,1,26.2,17,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-05-02,agency,25490
LS-05129,Douala,PK14,chambre moderne,2,1,77.1,17,1,FALSE,FALSE,FALSE,FALSE,FALSE,04/12/2025,agency,"65,457"
LS-02064,Yaounde,Mendong,apartment,5,4,159.3,15,0,FALSE,FALSE,FALSE,FALSE,TRUE,2025-10-08,agency,"552,646"
LS-04211,Douala,Ndokoti,chambre moderne,2,3,74.4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-10-15,agency,178954
LS-00106,Yaounde,Mimboman,apartment,5,2,153.2,21,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-04-03,agency,275137
LS-02692,Douala,Bonaberi,apartment,3,2,103.4,26,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-02-15,agency,204194
LS-01597,Douala,Bonanjo,studio,3,2,102.9,19,0,FALSE,TRUE,FALSE,TRUE,FALSE,31/08/2025,portal,413956
LS-03743,Douala,Makepe,apartment,3,2,96.9,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,13/12/2025,informal,242046
LS-03988,Douala,New Bell,studio,2,1,70.4,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-06-05,portal,96661
LS-00401,Yaounde,Golf,duplex,5,3,149.5,7,2,FALSE,FALSE,TRUE,FALSE,TRUE,17/06/2026,informal,1207839
LS-02462,Douala,Bepanda,duplex,2,3,85.4,18,1,FALSE,TRUE,FALSE,FALSE,FALSE,11/07/2025,agency,"225,448"
LS-05913,Douala,Ndokoti,apartment,2,2,87.8,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-06-17,agency,212731
LS-03936,Yaounde,Biyem-Assi,apartment,1,1,50.7,0,4,FALSE,FALSE,TRUE,TRUE,FALSE,2026-08-06,agency,144569
LS-03566,Yaounde,Biyem-Assi,apartment,0,1,19.9,15,3,yes,FALSE,FALSE,FALSE,FALSE,14/07/2025,agency,49552
LS-05506,Yaounde,Mvan,villa,3,3,82.7 m2,18,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-13,portal,205329
LS-02994,Yaounde,Nsam,duplex,5,4,136.3,4,3,TRUE,FALSE,FALSE,FALSE,FALSE,2026-05-03,portal,615777
LS-05100,Yaounde,Golf,apartment,4,3,119.6,6,2,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-29,portal,396342
LS-00388,Yaounde,Etoudi,villa,0,1,20.2,14,0,no,FALSE,TRUE,FALSE,FALSE,2025-09-20,informal,44942
LS-05536,Douala,Ndokoti,apartment,1,2,49.7,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,29/10/2025,agency,80950
LS-04859,Yaounde,Emana,apartment,5,3,156.9,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-08-13,agency,424273
LS-04266,Douala,Bonamoussadi,apartment,3,2,98.0,10,4,FALSE,FALSE,TRUE,TRUE,TRUE,2026-07-14,agency,668770
LS-01278,Yaounde,Nkolbisson,duplex,4,3,129.0,38,1,FALSE,FALSE,FALSE,FALSE,FALSE,02/01/2026,informal,319583
LS-04987,Yaounde,Emana,apartment,0,1,14.0,24,4,FALSE,FALSE,FALSE,FALSE,FALSE,2025-10-08,agency,29641
LS-04329,Yaounde,Biyem-Assi,apartment,1,2,169.9,17,3,TRUE,FALSE,FALSE,FALSE,FALSE,2026-07-14,portal,590029
LS-04428,Yaounde,Emana,villa,2,1,38.7,6,0,FALSE,FALSE,FALSE,FALSE,TRUE,2026-06-26,agency,110188
LS-01704,Douala,Bonapriso,apartment,2,1,84.5,14,3,TRUE,FALSE,TRUE,TRUE,FALSE,2026-04-22,informal,"352,870"
LS-03735,Yaounde,Mendong,duplex,3,3,86.5,27,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-06-13,agency,180569
LS-02934,Yaounde,Nkolbisson,apartment,2,3,62.9,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-07,informal,122647
LS-02460,Yaounde,Bastos,apartment,2,2,76.0,0,4,TRUE,FALSE,TRUE,FALSE,TRUE,15/12/2025,agency,"416,556"
LS-00754,Douala,Bonapriso,duplex,2,2,72.4,24,4,FALSE,TRUE,TRUE,TRUE,FALSE,2025-10-02,informal,260934
LS-01687,Douala,New Bell,apartment,1,1,65.7,28,4,FALSE,TRUE,TRUE,FALSE,FALSE,24/07/2026,portal,99970
LS-03614,Douala,Bonamoussadi,duplex,2,3,61.7,0,2,FALSE,TRUE,TRUE,TRUE,FALSE,2026-07-31,agency,265877
LS-06048,Yaounde,Biyem-Assi,chambre moderne,2,2,64.4,17,4,TRUE,TRUE,FALSE,FALSE,FALSE,2026-08-25,portal,132235
LS-03092,Yaounde,Biyem-Assi,apartment,2,3,64.1,32,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-19,agency,110059
LS-00351,Douala,Bonanjo,villa,2,2,79.9,15,4,FALSE,FALSE,TRUE,TRUE,FALSE,2025-07-21,informal,
LS-00663,Douala,Akwa,chambre moderne,3,2,96.2,25,3,FALSE,TRUE,TRUE,FALSE,FALSE,2025-07-30,informal,277160
LS-01715,Douala,Bepanda,apartment,2,2,81.5,17,0,FALSE,FALSE,TRUE,TRUE,FALSE,2026-05-30,agency,176338
LS-01326,Douala,Akwa,apartment,2,1,91.2,12,0,FALSE,TRUE,FALSE,FALSE,FALSE,2025-11-07,portal,348643
LS-04363,Yaounde,Mendong,duplex,2,3,87.8,22,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-11,portal,278333
LS-03212,Yaounde,Emana,apartment,2,3,73.1,23,4,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-16,agency,90983
LS-02134,Douala,Bonaberi,apartment,4,3,127.2,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-10-04,agency,261397
LS-03251,Douala,Bepanda,villa,0,1,14.0,16,3,TRUE,FALSE,FALSE,FALSE,FALSE,2025-07-24,agency,68194
LS-01269,Douala,Akwa,studio,2,3,95.4,11,1,FALSE,FALSE,TRUE,TRUE,FALSE,2026-02-01,informal,
LS-01760,Yaounde,Mendong,apartment,2,1,77.7,11,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-02-27,agency,150211
LS-02595,Douala,Bonanjo,studio,3,2,101.4,7,1,FALSE,FALSE,FALSE,TRUE,FALSE,2026-03-23,agency,408902
LS-02533,Yaounde,Emana,duplex,3,3,114.2,4,1,no,TRUE,TRUE,FALSE,FALSE,2025-09-18,agency,188315
LS-02220,Yaounde,Golf,chambre moderne,1,2,49.6 m2,39,4,no,FALSE,FALSE,FALSE,TRUE,2026-05-02,agency,120073
LS-00963,Douala,Bonapriso,apartment,1,2,24.8,31,4,TRUE,FALSE,FALSE,TRUE,FALSE,2025-09-09,agency,177493
LS-03650,Douala,New Bell,studio,2,2,76.4,33,0,no,FALSE,FALSE,FALSE,FALSE,2025-07-10,agency,"67,073"
LS-01452,Yaounde,Etoudi,villa,2,2,78.6,9,2,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-16,agency,158843
LS-00819,Douala,Bepanda,apartment,3,2,109.5,11,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-03-03,informal,264385
LS-01176,Douala,New Bell,studio,2,3,69.1,24,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-21,agency,94811
LS-00518,Yaounde,Mendong,chambre moderne,2,2,85.2,0,1,TRUE,TRUE,FALSE,FALSE,TRUE,2026-02-15,agency,132628
LS-05475,Yaounde,Nkolbisson,studio,2,2,75.8,20,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-08-02,agency,125202
LS-05989,Yaounde,Emana,apartment,0,1,20.8,27,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-04-14,portal,36451
LS-05417,Yaounde,Nsam,apartment,1,2,55.2,16,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-02-26,informal,91816
LS-01463,Douala,Bonaberi,duplex,1,1,47.6,20,1,FALSE,FALSE,FALSE,FALSE,TRUE,2026-08-07,portal,107277
LS-00590,Douala,Bonanjo,apartment,4,3,135.1,7,1,TRUE,TRUE,TRUE,FALSE,FALSE,2026-04-25,informal,633303
LS-02449,Douala,Bonamoussadi,apartment,5,3,146.7,4,2,FALSE,FALSE,FALSE,TRUE,FALSE,17/03/2026,agency,483185
LS-02793,Douala,PK14,duplex,2,1,84.1,19,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-08-06,portal,125210
LS-01858,Yaounde,Golf,apartment,3,2,78.2,26,3,TRUE,FALSE,TRUE,FALSE,FALSE,2025-10-20,agency,181306
LS-02095,Yaounde,Mendong,apartment,2,1,60.3 m2,7,1,FALSE,TRUE,FALSE,TRUE,FALSE,18/12/2025,portal,117672
LS-02056,Douala,Bonamoussadi,duplex,1,1,16.5,11,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-25,agency,78055
LS-03271,Yaounde,Etoudi,apartment,1,2,78.5,24,0,TRUE,FALSE,FALSE,FALSE,FALSE,2025-12-06,informal,192046
LS-02309,Douala,Bonamoussadi,studio,3,3,102.6 m2,22,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-03-09,agency,259337
LS-05848,Douala,Ndokoti,apartment,4,4,123.0,17,1,no,FALSE,FALSE,FALSE,FALSE,01/12/2025,agency,321443
LS-01247,Douala,Logpom,studio,2,2,70.1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-14,agency,182081
LS-00084,Douala,Bonaberi,apartment,3,2,92.6,10,0,FALSE,TRUE,TRUE,FALSE,FALSE,27/07/2026,agency,165453
LS-01380,Douala,Deido,apartment,3,3,108.4 m2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,24/07/2025,agency,362959
LS-02059,Yaounde,Golf,chambre moderne,3,3,103.6,16,4,FALSE,TRUE,TRUE,TRUE,TRUE,16/03/2026,agency,384786
LS-02875,Yaounde,Biyem-Assi,apartment,1,2,54.3,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-08,agency,101033
LS-00414,Yaounde,Bastos,duplex,1,1,35.1,28,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-03-22,portal,113647
LS-01001,Yaounde,Nsam,apartment,3,2,104.4,16,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-20,portal,172265
LS-04537,Douala,Bepanda,duplex,4,2,116.9,13,1,FALSE,FALSE,TRUE,FALSE,FALSE,08/10/2025,informal,355894
LS-00502,Yaounde,Bastos,studio,3,3,133.0,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-04,agency,1021437
LS-01536,Douala,Bonanjo,studio,3,2,106.3,5,2,FALSE,TRUE,TRUE,FALSE,FALSE,2025-12-29,informal,404220
LS-03784,Yaounde,Mvan,apartment,3,4,119.7,24,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-09,agency,182919
LS-04561,Douala,Ndokoti,apartment,2,3,61.1,20,2,FALSE,TRUE,TRUE,FALSE,FALSE,2025-07-03,portal,123691
LS-05764,Yaounde,Omnisport,apartment,4,3,118.0,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,2026-01-26,agency,445205
LS-02906,Yaounde,Nkolbisson,apartment,2,2,71.9,17,4,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-07,agency,99393
LS-03867,Yaounde,Mimboman,studio,2,2,69.5,10,2,FALSE,FALSE,TRUE,FALSE,FALSE,2026-01-25,portal,"77,177"
LS-03431,Yaounde,Bastos,apartment,3,3,107.7,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,2026-08-19,agency,608455
LS-05771,Yaounde,Mvan,apartment,3,2,91.7,10,0,no,FALSE,FALSE,TRUE,FALSE,2025-09-14,agency,308029
LS-00902,Yaounde,Nkolbisson,duplex,1,2,64.6,13,0,FALSE,TRUE,FALSE,TRUE,FALSE,2025-08-12,portal,119883
LS-04080,Douala,Bonamoussadi,chambre moderne,1,1,42.4,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2025-10-13,agency,144689
LS-05429,Yaounde,Bastos,villa,2,2,61.5,21,3,FALSE,TRUE,TRUE,FALSE,TRUE,07/07/2025,informal,
LS-03951,Douala,Bonanjo,studio,1,1,47.9,19,1,FALSE,FALSE,TRUE,TRUE,FALSE,2026-06-29,portal,106232
LS-02983,Douala,Bonapriso,apartment,1,2,62.7,21,0,FALSE,FALSE,TRUE,TRUE,TRUE,2026-02-12,agency,306926
LS-03182,Douala,PK14,studio,5,4,159.6,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,2026-02-06,informal,463982
LS-05448,Yaounde,Bastos,studio,1,1,37.6,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,2026-06-09,agency,139390
LS-05707,Douala,Logpom,chambre moderne,5,4,149.8,0,4,no,FALSE,TRUE,FALSE,TRUE,2025-11-22,agency,779189
LS-05300,Yaounde,Bastos,apartment,3,2,103.1,29,0,TRUE,FALSE,TRUE,FALSE,TRUE,2026-06-23,agency,500336
LS-03074,Douala,Bepanda,apartment,2,2,66.3,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2025-10-13,agency,118630
LS-01491,Yaounde,Mvan,apartment,5,3,168.5,25,1,no,TRUE,FALSE,FALSE,FALSE,2025-11-13,informal,848930
LS-02234,Douala,Bonanjo,apartment,3,3,100.5 m2,14,2,FALSE,FALSE,TRUE,TRUE,FALSE,2025-07-01,portal,325961
LS-00783,Yaounde,Nkolbisson,apartment,3,3,100.3,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,2025-11-28,agency,219067
LS-04412,Yaounde,Nsam,chambre moderne,2,3,84.2,14,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-05-19,portal,226308
LS-05799,Yaounde,Etoudi,studio,2,3,99.2,11,0,FALSE,TRUE,TRUE,FALSE,FALSE,2026-05-26,portal,303058
LS-00857,Yaounde,Mvog-Betsi,studio,2,3,76.0,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-05-10,portal,110929
LS-06193,Yaounde,Golf,chambre moderne,1,2,46.9,24,3,TRUE,TRUE,TRUE,FALSE,FALSE,2025-10-26,agency,118150
LS-05181,Yaounde,Omnisport,chambre moderne,2,2,64.0,36,0,TRUE,FALSE,FALSE,FALSE,FALSE,2026-07-23,agency,100421
LS-01360,Douala,Deido,apartment,5,3,144.1,13,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-08-10,agency,528885
LS-03413,Yaounde,Nsam,studio,5,4,142.9,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,04/03/2026,portal,488013
LS-04258,Yaounde,Omnisport,duplex,2,2,84.1,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,2026-04-30,agency,347817
LS-05545,Douala,Bonamoussadi,chambre moderne,1,2,26.0,22,1,TRUE,FALSE,TRUE,TRUE,TRUE,2026-05-02,agency,141666
LS-02297,Yaounde,Nsam,apartment,3,2,105.7,19,4,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-02,portal,182433
LS-02754,Yaounde,Biyem-Assi,apartment,1,2,16.1,17,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-19,agency,67240
LS-04564,Douala,Logpom,studio,2,2,71.1,16,3,FALSE,TRUE,FALSE,TRUE,FALSE,2026-01-24,agency,171294
LS-02616,Yaounde,Mendong,villa,2,2,79.9,0,4,FALSE,TRUE,TRUE,FALSE,FALSE,2026-07-28,agency,157263
LS-00048,Douala,Bonaberi,villa,1,2,42.4,9,4,FALSE,FALSE,TRUE,FALSE,FALSE,12/01/2026,portal,77525
LS-00923,Yaounde,Nkolbisson,duplex,2,2,70.1,7,1,FALSE,TRUE,TRUE,TRUE,FALSE,2026-04-13,portal,110335
